,Date (M/D/YYYY),Time (H:MM:SS),Topocentric zenith angle,Top. azimuth angle (eastward from N),Top. azimuth angle (westward from S),Julian day
46513,4/30/2018,12:15:00,26.367308,149.81632199999999,329.816322,2458238.885417
46514,4/30/2018,12:30:00,25.061642000000003,157.617078,337.617078,2458238.895833
46515,4/30/2018,12:45:00,24.140973000000002,166.046324,346.046324,2458238.90625
46516,4/30/2018,13:00:00,23.651156,174.920342,354.920342,2458238.916667
46517,4/30/2018,13:15:00,23.619432,183.968977,3.9689769999999998,2458238.927083
46518,4/30/2018,13:30:00,24.04761,192.884118,12.884117999999999,2458238.9375
46519,4/30/2018,13:45:00,24.911579,201.386903,21.386903,2458238.947917
46520,4/30/2018,14:00:00,26.167431,209.280357,29.280357000000002,2458238.958333
46521,4/30/2018,14:15:00,27.760931,216.46631299999999,36.466313,2458238.96875
46522,4/30/2018,14:30:00,29.63627,222.930735,42.930735,2458238.979167
46523,4/30/2018,14:45:00,31.741888,228.715332,48.715332000000004,2458238.989583
46524,4/30/2018,15:00:00,34.033192,233.890543,53.89054300000001,2458239.0
46525,4/30/2018,15:15:00,36.473121,238.53633399999998,58.536334,2458239.010417
46526,4/30/2018,15:30:00,39.031533,242.730977,62.730977,2458239.020833
46527,4/30/2018,15:45:00,41.684149,246.545646,66.54564599999999,2458239.03125
46528,4/30/2018,16:00:00,44.411442,250.042549,70.042549,2458239.041667
46529,4/30/2018,16:15:00,47.197628,253.274913,73.274913,2458239.052083
46530,4/30/2018,16:30:00,50.029833,256.287823,76.287823,2458239.0625
46531,4/30/2018,16:45:00,52.897427,259.119356,79.11935600000001,2458239.072917
46532,4/30/2018,17:00:00,55.791491,261.801731,81.801731,2458239.083333
46533,4/30/2018,17:15:00,58.704405,264.362353,84.362353,2458239.09375
46534,4/30/2018,17:30:00,61.629516,266.824719,86.82471899999999,2458239.104167
46535,4/30/2018,17:45:00,64.560872,269.209179,89.209179,2458239.114583
46536,4/30/2018,18:00:00,67.492993,271.533563,91.533563,2458239.125
46537,4/30/2018,18:15:00,70.420652,273.81369700000005,93.81369699999999,2458239.135417
46538,4/30/2018,18:30:00,73.338639,276.063834,96.063834,2458239.145833
46539,4/30/2018,18:45:00,76.241423,278.29699700000003,98.29699699999999,2458239.15625
46540,4/30/2018,19:00:00,79.12253299999999,280.52527599999996,100.525276,2458239.166667
46541,4/30/2018,19:15:00,81.97309200000001,282.760065,102.760065,2458239.177083
46542,4/30/2018,19:30:00,84.777354,285.012264,105.01226399999999,2458239.1875
46543,4/30/2018,19:45:00,87.495139,287.292443,107.29244299999999,2458239.197917
46544,4/30/2018,20:00:00,89.990815,289.61098300000003,109.610983,2458239.208333
46545,4/30/2018,20:15:00,93.28339799999999,291.978181,111.978181,2458239.21875
46546,4/30/2018,20:30:00,95.982796,294.404338,114.404338,2458239.229167
46547,4/30/2018,20:45:00,98.629976,296.89980499999996,116.899805,2458239.239583
46548,4/30/2018,21:00:00,101.218245,299.475006,119.47500600000001,2458239.25
46549,4/30/2018,21:15:00,103.740302,302.140419,122.140419,2458239.260417
46550,4/30/2018,21:30:00,106.18816699999999,304.906505,124.90650500000001,2458239.270833
46551,4/30/2018,21:45:00,108.553125,307.783587,127.78358700000001,2458239.28125
46552,4/30/2018,22:00:00,110.825671,310.781647,130.781647,2458239.291667
46553,4/30/2018,22:15:00,112.99548999999999,313.910049,133.910049,2458239.302083
46554,4/30/2018,22:30:00,115.051454,317.177164,137.17716399999998,2458239.3125
46555,4/30/2018,22:45:00,116.981664,320.589892,140.589892,2458239.322917
46556,4/30/2018,23:00:00,118.77354299999999,324.153091,144.153091,2458239.333333
46557,4/30/2018,23:15:00,120.41399799999999,327.868914,147.868914,2458239.34375
46558,4/30/2018,23:30:00,121.889664,331.736114,151.736114,2458239.354167
46559,4/30/2018,23:45:00,123.187225,335.749366,155.74936599999998,2458239.364583
46560,5/1/2018,0:00:00,124.293828,339.898692,159.89869199999998,2458239.375
46561,5/1/2018,0:15:00,125.197566,344.16911600000003,164.169116,2458239.385417
46562,5/1/2018,0:30:00,125.888003,348.540638,168.540638,2458239.395833
46563,5/1/2018,0:45:00,126.356698,352.98863900000003,172.98863899999998,2458239.40625
46564,5/1/2018,1:00:00,126.597675,357.484732,177.484732,2458239.416667
46565,5/1/2018,1:15:00,126.607778,1.9980380000000002,181.99803799999998,2458239.427083
46566,5/1/2018,1:30:00,126.386872,6.49676,186.49676000000002,2458239.4375
46567,5/1/2018,1:45:00,125.93784699999999,10.949871,190.949871,2458239.447917
46568,5/1/2018,2:00:00,125.266438,15.328707000000001,195.328707,2458239.458333
46569,5/1/2018,2:15:00,124.38088300000001,19.608272,199.608272,2458239.46875
46570,5/1/2018,2:30:00,123.291458,23.768133,203.768133,2458239.479167
46571,5/1/2018,2:45:00,122.00995900000001,27.792861,207.79286100000002,2458239.489583
46572,5/1/2018,3:00:00,120.549171,31.672041999999998,211.672042,2458239.5
46573,5/1/2018,3:15:00,118.922381,35.399955,215.39995499999998,2458239.510417
46574,5/1/2018,3:30:00,117.14296200000001,38.975012,218.97501200000002,2458239.520833
46575,5/1/2018,3:45:00,115.22403700000001,42.399086,222.39908599999998,2458239.53125
46576,5/1/2018,4:00:00,113.178228,45.676811,225.676811,2458239.541667
46577,5/1/2018,4:15:00,111.017494,48.814921999999996,228.81492200000002,2458239.552083
46578,5/1/2018,4:30:00,108.753028,51.821665,231.821665,2458239.5625
46579,5/1/2018,4:45:00,106.395211,54.70631899999999,234.706319,2458239.572917
46580,5/1/2018,5:00:00,103.95360600000001,57.478806999999996,237.478807,2458239.583333
46581,5/1/2018,5:15:00,101.436992,60.149407999999994,240.149408,2458239.59375
46582,5/1/2018,5:30:00,98.853399,62.728556999999995,242.728557,2458239.604167
46583,5/1/2018,5:45:00,96.210175,65.226708,245.226708,2458239.614583
46584,5/1/2018,6:00:00,93.514049,67.654262,247.65426200000002,2458239.625
46585,5/1/2018,6:15:00,90.18578000000001,70.02154399999999,250.021544,2458239.635417
46586,5/1/2018,6:30:00,87.716321,72.338821,252.338821,2458239.645833
46587,5/1/2018,6:45:00,85.008376,74.616346,254.616346,2458239.65625
46588,5/1/2018,7:00:00,82.207633,76.864441,256.864441,2458239.666667
46589,5/1/2018,7:15:00,79.358373,79.093603,259.093603,2458239.677083
46590,5/1/2018,7:30:00,76.477346,81.314638,261.314638,2458239.6875
46591,5/1/2018,7:45:00,73.573727,83.538821,263.538821,2458239.697917
46592,5/1/2018,8:00:00,70.654073,85.77809599999999,265.778096,2458239.708333
46593,5/1/2018,8:15:00,67.723915,88.045312,268.045312,2458239.71875
46594,5/1/2018,8:30:00,64.78842,90.354505,270.35450499999996,2458239.729167
46595,5/1/2018,8:45:00,61.852736,92.721248,272.721248,2458239.739583
46596,5/1/2018,9:00:00,58.922233,95.163066,275.163066,2458239.75
46597,5/1/2018,9:15:00,56.002720999999994,97.69995,277.69995,2458239.760417
46598,5/1/2018,9:30:00,53.100673,100.35498199999999,280.354982,2458239.770833
46599,5/1/2018,9:45:00,50.223482000000004,103.155088,283.155088,2458239.78125
46600,5/1/2018,10:00:00,47.379785,106.131957,286.131957,2458239.791667
46601,5/1/2018,10:15:00,44.579865000000005,109.323099,289.323099,2458239.802083
46602,5/1/2018,10:30:00,41.836166999999996,112.773044,292.77304399999997,2458239.8125
46603,5/1/2018,10:45:00,39.163955,116.534567,296.534567,2458239.822917
46604,5/1/2018,11:00:00,36.582137,120.66969499999999,300.66969500000005,2458239.833333
46605,5/1/2018,11:15:00,34.114277,125.249994,305.249994,2458239.84375
46606,5/1/2018,11:30:00,31.789741999999997,130.35516299999998,310.355163,2458239.854167
46607,5/1/2018,11:45:00,29.644846,136.068321,316.06832099999997,2458239.864583
46608,5/1/2018,12:00:00,27.72363,142.465609,322.465609,2458239.875
46609,5/1/2018,12:15:00,26.077595000000002,149.597615,329.597615,2458239.885417
46610,5/1/2018,12:30:00,24.763348,157.462023,337.462023,2458239.895833
46611,5/1/2018,12:45:00,23.837118,165.972917,345.972917,2458239.90625
46612,5/1/2018,13:00:00,23.346,174.94154699999999,354.941547,2458239.916667
46613,5/1/2018,13:15:00,23.317929,184.08836399999998,4.088364,2458239.927083
46614,5/1/2018,13:30:00,23.75454,193.094233,13.094233000000001,2458239.9375
46615,5/1/2018,13:45:00,24.630714,201.67155400000001,21.671554,2458239.947917
46616,5/1/2018,14:00:00,25.901088,209.619398,29.619397999999997,2458239.958333
46617,5/1/2018,14:15:00,27.509982,216.84022099999999,36.840221,2458239.96875
46618,5/1/2018,14:30:00,29.400458,223.32334900000004,43.323349,2458239.979167
46619,5/1/2018,14:45:00,31.520220000000002,229.114672,49.114672,2458239.989583
46620,5/1/2018,15:00:00,33.824283,234.288454,54.288454,2458240.0
46621,5/1/2018,15:15:00,36.275436,238.927668,58.927668000000004,2458240.010417
46622,5/1/2018,15:30:00,38.843536,243.112757,63.112756999999995,2458240.020833
46623,5/1/2018,15:45:00,41.504384,246.91637200000002,66.916372,2458240.03125
46624,5/1/2018,16:00:00,44.238566,250.401681,70.40168100000001,2458240.041667
46625,5/1/2018,16:15:00,47.030425,253.62251600000002,73.622516,2458240.052083
46626,5/1/2018,16:30:00,49.86721,256.624325,76.624325,2458240.0625
46627,5/1/2018,16:45:00,52.738401,259.44539,79.44539,2458240.072917
46628,5/1/2018,17:00:00,55.635180000000005,262.11803199999997,82.118032,2458240.083333
46629,5/1/2018,17:15:00,58.550011,264.66969700000004,84.669697,2458240.09375
46630,5/1/2018,17:30:00,61.476318000000006,267.123881,87.12388100000001,2458240.104167
46631,5/1/2018,17:45:00,64.408212,269.500909,89.500909,2458240.114583
46632,5/1/2018,18:00:00,67.34026800000001,271.818571,91.81857099999999,2458240.125
46633,5/1/2018,18:15:00,70.267313,274.092646,94.092646,2458240.135417
46634,5/1/2018,18:30:00,73.184187,276.337333,96.337333,2458240.145833
46635,5/1/2018,18:45:00,76.085425,278.565602,98.565602,2458240.15625
46636,5/1/2018,19:00:00,78.964663,280.789483,100.78948299999999,2458240.166667
46637,5/1/2018,19:15:00,81.81325799999999,283.020311,103.02031099999999,2458240.177083
46638,5/1/2018,19:30:00,84.616158,285.268923,105.268923,2458240.1875
46639,5/1/2018,19:45:00,87.335927,287.545825,107.545825,2458240.197917
46640,5/1/2018,20:00:00,89.84565400000001,289.86132599999996,109.861326,2458240.208333
46641,5/1/2018,20:15:00,93.106197,292.225648,112.22564799999999,2458240.21875
46642,5/1/2018,20:30:00,95.800612,294.649005,114.649005,2458240.229167
46643,5/1/2018,20:45:00,98.442379,297.14165299999996,117.141653,2458240.239583
46644,5/1/2018,21:00:00,101.024815,299.71391,119.71391000000001,2458240.25
46645,5/1/2018,21:15:00,103.540631,302.376131,122.376131,2458240.260417
46646,5/1/2018,21:30:00,105.981866,305.138641,125.13864099999999,2458240.270833
46647,5/1/2018,21:45:00,108.339826,308.01160600000003,128.011606,2458240.28125
46648,5/1/2018,22:00:00,110.605046,311.00483399999996,131.00483400000002,2458240.291667
46649,5/1/2018,22:15:00,112.767255,314.1275,134.1275,2458240.302083
46650,5/1/2018,22:30:00,114.815389,317.387771,137.387771,2458240.3125
46651,5/1/2018,22:45:00,116.737626,320.792336,140.792336,2458240.322917
46652,5/1/2018,23:00:00,118.52148899999999,324.345841,144.34584099999998,2458240.333333
46653,5/1/2018,23:15:00,120.154005,328.050248,148.050248,2458240.34375
46654,5/1/2018,23:30:00,121.621945,331.904152,151.904152,2458240.354167
46655,5/1/2018,23:45:00,122.912149,335.902123,155.902123,2458240.364583
46656,5/2/2018,0:00:00,124.011932,340.03416400000003,160.03416399999998,2458240.375
46657,5/2/2018,0:15:00,124.909558,344.285372,164.285372,2458240.385417
46658,5/2/2018,0:30:00,125.594755,348.635943,168.635943,2458240.395833
46659,5/2/2018,0:45:00,126.059227,353.06156,173.06156000000001,2458240.40625
46660,5/2/2018,1:00:00,126.297114,357.53424900000005,177.534249,2458240.416667
46661,5/2/2018,1:15:00,126.305334,2.023618,182.023618,2458240.427083
46662,5/2/2018,1:30:00,126.08377800000001,6.4983949999999995,186.498395,2458240.4375
46663,5/2/2018,1:45:00,125.63531100000002,10.928072,190.928072,2458240.447917
46664,5/2/2018,2:00:00,124.965601,15.284448999999999,195.284449,2458240.458333
46665,5/2/2018,2:15:00,124.082779,19.542913000000002,199.542913,2458240.46875
46666,5/2/2018,2:30:00,122.99698500000001,23.683307,203.683307,2458240.479167
46667,5/2/2018,2:45:00,121.71986499999998,27.69037,207.69037,2458240.489583
46668,5/2/2018,3:00:00,120.26404699999999,31.553749,211.553749,2458240.5
46669,5/2/2018,3:15:00,118.642668,35.267697,215.26769700000003,2458240.510417
46670,5/2/2018,3:30:00,116.868958,38.830529,218.830529,2458240.520833
46671,5/2/2018,3:45:00,114.95591399999999,42.24398,222.24398,2458240.53125
46672,5/2/2018,4:00:00,112.916049,45.512512,225.51251200000002,2458240.541667
46673,5/2/2018,4:15:00,110.76123100000001,48.642677,228.642677,2458240.552083
46674,5/2/2018,4:30:00,108.502576,51.642536,231.64253599999998,2458240.5625
46675,5/2/2018,4:45:00,106.150403,54.521189,234.52118900000002,2458240.572917
46676,5/2/2018,5:00:00,103.714229,57.288393000000006,237.288393,2458240.583333
46677,5/2/2018,5:15:00,101.202793,59.954276,239.95427599999996,2458240.59375
46678,5/2/2018,5:30:00,98.62409699999999,62.529132,242.52913199999998,2458240.604167
46679,5/2/2018,5:45:00,95.985466,65.02329399999999,245.023294,2458240.614583
46680,5/2/2018,6:00:00,93.293611,67.447053,247.44705299999998,2458240.625
46681,5/2/2018,6:15:00,90.004863,69.810638,249.81063799999998,2458240.635417
46682,5/2/2018,6:30:00,87.516196,72.124228,252.124228,2458240.645833
46683,5/2/2018,6:45:00,84.803667,74.398,254.398,2458240.65625
46684,5/2/2018,7:00:00,82.003273,76.642207,256.642207,2458240.666667
46685,5/2/2018,7:15:00,79.15544200000001,78.867285,258.867285,2458240.677083
46686,5/2/2018,7:30:00,76.275966,81.08398100000001,261.083981,2458240.6875
46687,5/2/2018,7:45:00,73.373708,83.30351999999999,263.30352,2458240.697917
46688,5/2/2018,8:00:00,70.455089,85.537802,265.537802,2458240.708333
46689,5/2/2018,8:15:00,67.525565,87.799633,267.79963300000003,2458240.71875
46690,5/2/2018,8:30:00,64.590248,90.10302,270.10302,2458240.729167
46691,5/2/2018,8:45:00,61.654238,92.463511,272.463511,2458240.739583
46692,5/2/2018,9:00:00,58.72285600000001,94.898624,274.89862400000004,2458240.75
46693,5/2/2018,9:15:00,55.80186,97.428365,277.428365,2458240.760417
46694,5/2/2018,9:30:00,52.897659999999995,100.075861,280.075861,2458240.770833
46695,5/2/2018,9:45:00,50.017584,102.868138,282.868138,2458240.78125
46696,5/2/2018,10:00:00,47.170195,105.83705400000001,285.837054,2458240.791667
46697,5/2/2018,10:15:00,44.365694,109.020404,289.020404,2458240.802083
46698,5/2/2018,10:30:00,41.616444,112.463172,292.46317200000004,2458240.8125
46699,5/2/2018,10:45:00,38.937632,116.21883100000001,296.218831,2458240.822917
46700,5/2/2018,11:00:00,36.348113,120.35046299999999,300.350463,2458240.833333
46701,5/2/2018,11:15:00,33.871444,124.931182,304.931182,2458240.84375
46702,5/2/2018,11:30:00,31.537075,130.042876,310.042876,2458240.854167
46703,5/2/2018,11:45:00,29.381559999999997,135.771593,315.771593,2458240.864583
46704,5/2/2018,12:00:00,27.449415000000002,142.197055,322.197055,2458240.875
46705,5/2/2018,12:15:00,25.792935999999997,149.37355300000002,329.37355299999996,2458240.885417
46706,5/2/2018,12:30:00,24.469870999999998,157.301376,337.301376,2458240.895833
46707,5/2/2018,12:45:00,23.537819,165.894221,345.894221,2458240.90625
46708,5/2/2018,13:00:00,23.045153,174.958259,354.958259,2458240.916667
46709,5/2/2018,13:15:00,23.020532,184.204277,4.204276999999999,2458240.927083
46710,5/2/2018,13:30:00,23.465419,193.301735,13.301735,2458240.9375
46711,5/2/2018,13:45:00,24.353666,201.95404399999998,21.954044,2458240.947917
46712,5/2/2018,14:00:00,25.638427,209.95628599999998,29.956286,2458240.958333
46713,5/2/2018,14:15:00,27.262556,217.21167799999998,37.211678000000006,2458240.96875
46714,5/2/2018,14:30:00,29.167979,223.71307599999997,43.713076,2458240.979167
46715,5/2/2018,14:45:00,31.301672999999997,229.510681,49.510681,2458240.989583
46716,5/2/2018,15:00:00,33.618272999999995,234.682648,54.682648,2458241.0
46717,5/2/2018,15:15:00,36.080426,239.314987,59.314987,2458241.010417
46718,5/2/2018,15:30:00,38.657995,243.490306,63.490306000000004,2458241.020833
46719,5/2/2018,15:45:00,41.326867,247.282721,67.282721,2458241.03125
46720,5/2/2018,16:00:00,44.067747,250.75634700000003,70.75634699999999,2458241.041667
46721,5/2/2018,16:15:00,46.865103000000005,253.965604,73.965604,2458241.052083
46722,5/2/2018,16:30:00,49.706307,256.95628999999997,76.95629,2458241.0625
46723,5/2/2018,16:45:00,52.580952,259.766883,79.76688299999999,2458241.072917
46724,5/2/2018,17:00:00,55.48031700000001,262.4298,82.4298,2458241.083333
46725,5/2/2018,17:15:00,58.396955000000005,264.972521,84.972521,2458241.09375
46726,5/2/2018,17:30:00,61.324358999999994,267.418538,87.418538,2458241.104167
46727,5/2/2018,17:45:00,64.25670600000001,269.78814700000004,89.788147,2458241.114583
46728,5/2/2018,18:00:00,67.188626,272.099096,92.099096,2458241.125
46729,5/2/2018,18:15:00,70.114995,274.367116,94.36711600000001,2458241.135417
46730,5/2/2018,18:30:00,73.03070699999999,276.60635099999996,96.606351,2458241.145833
46731,5/2/2018,18:45:00,75.930359,278.82971299999997,98.829713,2458241.15625
46732,5/2/2018,19:00:00,78.807687,281.049177,101.049177,2458241.166667
46733,5/2/2018,19:15:00,81.65427,283.27601699999997,103.27601700000001,2458241.177083
46734,5/2/2018,19:30:00,84.455699,285.521007,105.52100700000001,2458241.1875
46735,5/2/2018,19:45:00,87.177028,287.79458700000004,107.794587,2458241.197917
46736,5/2/2018,20:00:00,89.70017299999999,290.106996,110.106996,2458241.208333
46737,5/2/2018,20:15:00,92.929983,292.46837999999997,112.46838000000001,2458241.21875
46738,5/2/2018,20:30:00,95.619465,294.888867,114.88886699999999,2458241.229167
46739,5/2/2018,20:45:00,98.255882,297.378621,117.378621,2458241.239583
46740,5/2/2018,21:00:00,100.832562,299.947852,119.947852,2458241.25
46741,5/2/2018,21:15:00,103.342228,302.60679500000003,122.60679499999999,2458241.260417
46742,5/2/2018,21:30:00,105.77693700000002,305.36564100000004,125.365641,2458241.270833
46743,5/2/2018,21:45:00,108.128022,308.234401,128.234401,2458241.28125
46744,5/2/2018,22:00:00,110.386053,311.22271800000004,131.222718,2458241.291667
46745,5/2/2018,22:15:00,112.540807,314.339579,134.33957900000001,2458241.302083
46746,5/2/2018,22:30:00,114.581282,317.59295299999997,137.592953,2458241.3125
46747,5/2/2018,22:45:00,116.49573400000001,320.989326,140.989326,2458241.322917
46748,5/2/2018,23:00:00,118.27178400000001,324.533142,144.533142,2458241.333333
46749,5/2/2018,23:15:00,119.896575,328.226179,148.226179,2458241.34375
46750,5/2/2018,23:30:00,121.35701399999999,332.066883,152.06688300000002,2458241.354167
46751,5/2/2018,23:45:00,122.640093,336.049731,156.049731,2458241.364583
46752,5/3/2018,0:00:00,123.73329,340.164708,160.16470800000002,2458241.375
46753,5/3/2018,0:15:00,124.62503400000001,344.396994,164.396994,2458241.385417
46754,5/3/2018,0:30:00,125.30521200000001,348.726971,168.726971,2458241.395833
46755,5/3/2018,0:45:00,125.76566799999999,353.130627,173.130627,2458241.40625
46756,5/3/2018,1:00:00,126.000651,357.580386,177.580386,2458241.416667
46757,5/3/2018,1:15:00,126.007149,2.046329,182.04632900000001,2458241.427083
46758,5/3/2018,1:30:00,125.785075,6.4976910000000005,186.497691,2458241.4375
46759,5/3/2018,1:45:00,125.337273,10.904461999999999,190.90446200000002,2458241.447917
46760,5/3/2018,2:00:00,124.66934199999999,15.238893,195.238893,2458241.458333
46761,5/3/2018,2:15:00,123.789305,19.476737,199.476737,2458241.46875
46762,5/3/2018,2:30:00,122.707174,23.598105,203.598105,2458241.479167
46763,5/3/2018,2:45:00,121.434446,27.587894,207.587894,2458241.489583
46764,5/3/2018,3:00:00,119.98359599999999,31.435812,211.435812,2458241.5
46765,5/3/2018,3:15:00,118.36761499999999,35.136083,215.136083,2458241.510417
46766,5/3/2018,3:30:00,116.599593,38.686935999999996,218.68693599999997,2458241.520833
46767,5/3/2018,3:45:00,114.69240500000001,42.089964,222.089964,2458241.53125
46768,5/3/2018,4:00:00,112.65845800000001,45.349467,225.349467,2458241.541667
46769,5/3/2018,4:15:00,110.509528,48.471815,228.471815,2458241.552083
46770,5/3/2018,4:30:00,108.256658,51.464894,231.464894,2458241.5625
46771,5/3/2018,4:45:00,105.91010800000001,54.337627000000005,234.337627,2458241.572917
46772,5/3/2018,5:00:00,103.47934599999999,57.099608999999994,237.099609,2458241.583333
46773,5/3/2018,5:15:00,100.973074,59.76081800000001,239.76081800000003,2458241.59375
46774,5/3/2018,5:30:00,98.399265,62.331415,242.331415,2458241.604167
46775,5/3/2018,5:45:00,95.765221,64.82160999999999,244.82161000000002,2458241.614583
46776,5/3/2018,6:00:00,93.077636,67.24158800000001,247.24158799999998,2458241.625
46777,5/3/2018,6:15:00,89.826561,69.60148199999999,249.60148199999998,2458241.635417
46778,5/3/2018,6:30:00,87.319312,71.911385,251.911385,2458241.645833
46779,5/3/2018,6:45:00,84.603073,74.181398,254.181398,2458241.65625
46780,5/3/2018,7:00:00,81.80327,76.421706,256.42170600000003,2458241.666667
46781,5/3/2018,7:15:00,78.956969,78.64268100000001,258.642681,2458241.677083
46782,5/3/2018,7:30:00,76.079109,80.85501500000001,260.855015,2458241.6875
46783,5/3/2018,7:45:00,73.178264,83.06988,263.06987999999996,2458241.697917
46784,5/3/2018,8:00:00,70.260731,85.29912900000001,265.299129,2458241.708333
46785,5/3/2018,8:15:00,67.33189499999999,87.555526,267.555526,2458241.71875
46786,5/3/2018,8:30:00,64.396815,89.853042,269.853042,2458241.729167
46787,5/3/2018,8:45:00,61.460541000000006,92.207202,272.207202,2458241.739583
46788,5/3/2018,9:00:00,58.528348,94.635511,274.635511,2458241.75
46789,5/3/2018,9:15:00,55.605939,97.15798199999999,277.157982,2458241.760417
46790,5/3/2018,9:30:00,52.699665,99.797784,279.797784,2458241.770833
46791,5/3/2018,9:45:00,49.816784999999996,102.582029,282.582029,2458241.78125
46792,5/3/2018,10:00:00,46.965786,105.54273700000002,285.542737,2458241.791667
46793,5/3/2018,10:15:00,44.156788,108.717975,288.717975,2458241.802083
46794,5/3/2018,10:30:00,41.402066999999995,112.15316100000001,292.153161,2458241.8125
46795,5/3/2018,10:45:00,38.716729,115.90245300000001,295.902453,2458241.822917
46796,5/3/2018,11:00:00,36.119566999999996,120.029972,300.02997200000004,2458241.833333
46797,5/3/2018,11:15:00,33.634121,124.61036899999999,304.610369,2458241.84375
46798,5/3/2018,11:30:00,31.289915999999998,129.727732,309.727732,2458241.854167
46799,5/3/2018,11:45:00,29.123728000000003,135.471082,315.47108199999997,2458241.864583
46800,5/3/2018,12:00:00,27.18054,141.92381899999998,321.923819,2458241.875
46801,5/3/2018,12:15:00,25.513436,149.144101,329.144101,2458241.885417
46802,5/3/2018,12:30:00,24.181313,157.135025,337.135025,2458241.895833
46803,5/3/2018,12:45:00,23.243172,165.810053,345.810053,2458241.90625
46804,5/3/2018,13:00:00,22.7487,174.970244,354.970244,2458241.916667
46805,5/3/2018,13:15:00,22.727312,184.31644599999998,4.316446,2458241.927083
46806,5/3/2018,13:30:00,23.180305,193.506334,13.506333999999999,2458241.9375
46807,5/3/2018,13:45:00,24.080479999999998,202.23406599999998,22.234066000000002,2458241.947917
46808,5/3/2018,14:00:00,25.379476999999998,210.29070699999997,30.290707,2458241.958333
46809,5/3/2018,14:15:00,27.018666999999997,217.580369,37.580369,2458241.96875
46810,5/3/2018,14:30:00,28.938839,224.09961099999998,44.099610999999996,2458241.979167
46811,5/3/2018,14:45:00,31.086245,229.903069,49.903069,2458241.989583
46812,5/3/2018,15:00:00,33.415151,235.072859,55.072858999999994,2458242.0
46813,5/3/2018,15:15:00,35.888075,239.698045,59.69804499999999,2458242.010417
46814,5/3/2018,15:30:00,38.474893,243.8634,63.8634,2458242.020833
46815,5/3/2018,15:45:00,41.151582,247.64449,67.64449,2458242.03125
46816,5/3/2018,16:00:00,43.898965999999994,251.10636,71.10636,2458242.041667
46817,5/3/2018,16:15:00,46.701644,254.304004,74.304004,2458242.052083
46818,5/3/2018,16:30:00,49.547109999999996,257.28355899999997,77.283559,2458242.0625
46819,5/3/2018,16:45:00,52.425067999999996,260.083688,80.083688,2458242.072917
46820,5/3/2018,17:00:00,55.32689499999999,262.7369,82.7369,2458242.083333
46821,5/3/2018,17:15:00,58.245229,265.27069900000004,85.270699,2458242.09375
46822,5/3/2018,17:30:00,61.173636,267.70857,87.70857,2458242.104167
46823,5/3/2018,17:45:00,64.10635500000001,270.070779,90.070779,2458242.114583
46824,5/3/2018,18:00:00,67.03806999999999,272.37503,92.37503000000001,2458242.125
46825,5/3/2018,18:15:00,69.963708,274.637003,94.637003,2458242.135417
46826,5/3/2018,18:30:00,72.878212,276.870786,96.870786,2458242.145833
46827,5/3/2018,18:45:00,75.77624,279.089237,99.089237,2458242.15625
46828,5/3/2018,19:00:00,78.651625,281.304269,101.30426899999999,2458242.166667
46829,5/3/2018,19:15:00,81.496156,283.527097,103.527097,2458242.177083
46830,5/3/2018,19:30:00,84.29601600000001,285.76843199999996,105.768432,2458242.1875
46831,5/3/2018,19:45:00,87.018525,288.038649,108.03864899999999,2458242.197917
46832,5/3/2018,20:00:00,89.554225,290.347916,110.347916,2458242.208333
46833,5/3/2018,20:15:00,92.7548,292.706303,112.706303,2458242.21875
46834,5/3/2018,20:30:00,95.439402,295.123856,115.123856,2458242.229167
46835,5/3/2018,20:45:00,98.070536,297.610642,117.610642,2458242.239583
46836,5/3/2018,21:00:00,100.641539,300.17676800000004,120.176768,2458242.25
46837,5/3/2018,21:15:00,103.145149,302.83235299999996,122.832353,2458242.260417
46838,5/3/2018,21:30:00,105.573443,305.587451,125.587451,2458242.270833
46839,5/3/2018,21:45:00,107.91778000000001,308.45192799999995,128.451928,2458242.28125
46840,5/3/2018,22:00:00,110.168764,311.43525800000003,131.435258,2458242.291667
46841,5/3/2018,22:15:00,112.316221,314.54625,134.54625,2458242.302083
46842,5/3/2018,22:30:00,114.34921100000001,317.79268199999996,137.792682,2458242.3125
46843,5/3/2018,22:45:00,116.256068,321.180841,141.180841,2458242.322917
46844,5/3/2018,23:00:00,118.02451,324.71497999999997,144.71498,2458242.333333
46845,5/3/2018,23:15:00,119.64179299999999,328.3967,148.3967,2458242.34375
46846,5/3/2018,23:30:00,121.094959,332.224308,152.224308,2458242.354167
46847,5/3/2018,23:45:00,122.371147,336.192195,156.192195,2458242.364583
46848,5/4/2018,0:00:00,123.45799099999999,340.29033599999997,160.290336,2458242.375
46849,5/4/2018,0:15:00,124.34408400000001,344.50399300000004,164.50399299999998,2458242.385417
46850,5/4/2018,0:30:00,125.01946299999999,348.813739,168.813739,2458242.395833
46851,5/4/2018,0:45:00,125.47610800000001,353.195855,173.195855,2458242.40625
46852,5/4/2018,1:00:00,125.708371,357.623155,177.623155,2458242.416667
46853,5/4/2018,1:15:00,125.71330800000001,2.066178,182.066178,2458242.427083
46854,5/4/2018,1:30:00,125.490851,6.49465,186.49465,2458242.4375
46855,5/4/2018,1:45:00,125.043821,10.87904,190.87904,2458242.447917
46856,5/4/2018,2:00:00,124.377746,15.192032999999999,195.192033,2458242.458333
