Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,Unnamed: 18
2018,10,12,14,30,24.1,78,355,153,11.1,78,355,153,44.02,77.78,0.33,994,2.2,
2018,10,12,14,45,23.5,63,281,109,13.0,63,281,109,51.66,80.56,0.34,994,2.0,
2018,10,12,15,0,22.9,46,192,68,13.0,46,192,68,53.56,83.37,0.35000000000000003,994,1.9,
2018,10,12,15,15,22.5,27,94,33,13.0,27,94,33,54.93,86.18,0.37,995,1.9,
2018,10,12,15,30,22.1,9,16,9,13.0,9,16,9,56.28,88.9,0.38,995,2.0,
2018,10,12,15,45,21.700000000000006,0,0,0,12.8,0,0,0,56.95,92.18,0.39,995,2.0,
2018,10,12,16,0,21.3,0,0,0,12.8,0,0,0,58.36,95.12,0.41,995,2.1,
2018,10,12,16,15,21.1,0,0,0,12.8,0,0,0,59.07,98.07,0.42,995,2.1,
2018,10,12,16,30,20.9,0,0,0,12.8,0,0,0,59.8,101.02,0.43,995,2.2,
2018,10,12,16,45,20.700000000000006,0,0,0,12.8,0,0,0,60.57,103.98,0.45,995,2.2,
2018,10,12,17,0,20.5,0,0,0,12.8,0,0,0,61.32,106.93,0.46,995,2.2,
2018,10,12,17,15,20.3,0,0,0,12.8,0,0,0,62.08,109.87,0.47,995,2.2,
2018,10,12,17,30,20.1,0,0,0,12.8,0,0,0,62.85,112.81,0.49,995,2.2,
2018,10,12,17,45,19.9,0,0,0,12.9,0,0,0,63.96,115.72,0.5,995,2.3000000000000003,
2018,10,12,18,0,19.700000000000006,0,0,0,12.9,0,0,0,64.76,118.61,0.51,995,2.3000000000000003,
2018,10,12,18,15,19.5,0,0,0,12.9,0,0,0,65.57000000000001,121.46,0.53,995,2.3000000000000003,
2018,10,12,18,30,19.4,0,0,0,12.9,0,0,0,65.97,124.27,0.54,995,2.3000000000000003,
2018,10,12,18,45,19.200000000000006,0,0,0,13.0,0,0,0,67.33,127.04,0.56,996,2.2,
2018,10,12,19,0,19.0,0,0,0,13.0,0,0,0,68.17,129.74,0.5700000000000001,996,2.2,
2018,10,12,19,15,18.9,0,0,0,13.0,0,0,0,68.60000000000001,132.36,0.58,996,2.2,
2018,10,12,19,30,18.7,0,0,0,13.0,0,0,0,69.46000000000001,134.9,0.6,996,2.2,
2018,10,12,19,45,18.5,0,0,0,13.2,0,0,0,71.37,137.32,0.61,996,2.2,
2018,10,12,20,0,18.3,0,0,0,13.2,0,0,0,72.27,139.62,0.62,996,2.2,
2018,10,12,20,15,18.2,0,0,0,13.2,0,0,0,72.72,141.75,0.64,996,2.2,
2018,10,12,20,30,18.1,0,0,0,13.2,0,0,0,73.18,143.70000000000005,0.65,996,2.2,
2018,10,12,20,45,17.900000000000006,0,0,0,13.4,0,0,0,74.8,145.44,0.66,996,2.2,
2018,10,12,21,0,17.8,0,0,0,13.4,0,0,0,75.27,146.91,0.68,996,2.2,
2018,10,12,21,15,17.7,0,0,0,13.4,0,0,0,75.75,148.09,0.68,996,2.2,
2018,10,12,21,30,17.7,0,0,0,13.3,0,0,0,75.67,148.95000000000005,0.68,995,2.2,
2018,10,12,21,45,17.6,0,0,0,13.5,0,0,0,76.77,149.45000000000005,0.67,995,2.2,
2018,10,12,22,0,17.5,0,0,0,13.5,0,0,0,77.26,149.58,0.66,995,2.2,
2018,10,12,22,15,17.400000000000002,0,0,0,13.5,0,0,0,77.74,149.34,0.65,995,2.2,
2018,10,12,22,30,17.400000000000002,0,0,0,13.5,0,0,0,77.74,148.72,0.63,995,2.3000000000000003,
2018,10,12,22,45,17.3,0,0,0,13.6,0,0,0,78.98,147.76,0.62,995,2.3000000000000003,
2018,10,12,23,0,17.2,0,0,0,13.6,0,0,0,79.48,146.48,0.61,995,2.3000000000000003,
2018,10,12,23,15,17.2,0,0,0,13.6,0,0,0,79.48,144.92000000000004,0.59,995,2.3000000000000003,
2018,10,12,23,30,17.2,0,0,0,13.6,0,0,0,79.48,143.12,0.58,995,2.3000000000000003,
2018,10,12,23,45,17.2,0,0,0,13.6,0,0,0,79.48,141.11,0.56,995,2.3000000000000003,
2018,10,13,0,0,17.0,0,0,0,13.8,0,0,0,81.19,138.92000000000002,0.55,995,2.3000000000000003,
2018,10,13,0,15,17.0,0,0,0,13.8,0,0,0,81.19,136.59,0.54,995,2.3000000000000003,
2018,10,13,0,30,16.900000000000002,0,0,0,13.8,0,0,0,81.71000000000002,134.13,0.52,995,2.3000000000000003,
2018,10,13,0,45,16.8,0,0,0,13.9,0,0,0,82.75,131.56,0.51,995,2.3000000000000003,
2018,10,13,1,0,16.8,0,0,0,13.9,0,0,0,82.75,128.91,0.5,995,2.3000000000000003,
2018,10,13,1,15,16.8,0,0,0,13.9,0,0,0,82.75,126.19,0.48,995,2.3000000000000003,
2018,10,13,1,30,16.7,0,0,0,13.9,0,0,0,83.28,123.42,0.47,995,2.3000000000000003,
2018,10,13,1,45,16.7,0,0,0,13.9,0,0,0,83.66,120.59,0.46,995,2.3000000000000003,
2018,10,13,2,0,16.6,0,0,0,13.9,0,0,0,84.19,117.73,0.44,995,2.4000000000000004,
2018,10,13,2,15,16.6,0,0,0,13.9,0,0,0,84.19,114.84,0.43,995,2.4000000000000004,
2018,10,13,2,30,16.6,0,0,0,13.9,0,0,0,84.27,111.92,0.42,996,2.4000000000000004,
2018,10,13,2,45,16.5,0,0,0,14.0,0,0,0,85.07000000000002,108.99,0.4,996,2.4000000000000004,
2018,10,13,3,0,16.5,0,0,0,14.0,0,0,0,85.07000000000002,106.04,0.39,996,2.4000000000000004,
2018,10,13,3,15,16.5,0,0,0,14.0,0,0,0,85.07000000000002,103.09,0.38,996,2.5,
2018,10,13,3,30,16.5,0,0,0,14.0,0,0,0,85.07000000000002,100.14,0.36,996,2.5,
2018,10,13,3,45,16.400000000000002,0,0,0,14.1,0,0,0,86.02,97.2,0.35000000000000003,996,2.5,
2018,10,13,4,0,16.400000000000002,0,0,0,14.1,0,0,0,86.02,94.26,0.34,996,2.5,
2018,10,13,4,15,16.7,0,0,0,14.1,0,0,0,84.4,91.33,0.32,996,2.7,
2018,10,13,4,30,16.900000000000002,6,2,6,14.1,2,0,2,83.34,88.13,0.31,996,2.9000000000000004,
2018,10,13,4,45,17.2,26,19,27,14.2,4,0,4,82.32000000000002,85.38,0.3,996,3.1,
2018,10,13,5,0,17.400000000000002,54,55,61,14.2,6,0,6,81.29,82.57000000000002,0.29,996,3.3000000000000003,
2018,10,13,5,15,17.8,82,101,100,14.2,9,0,9,79.27,79.78,0.27,996,3.4000000000000004,
2018,10,13,5,30,18.3,107,150,141,14.2,12,0,12,76.83,77.02,0.26,996,3.5,
2018,10,13,5,45,18.7,130,204,185,14.0,15,0,15,74.05,74.3,0.25,996,3.6,
2018,10,13,6,0,19.1,150,249,228,14.0,19,0,19,72.23,71.63,0.24,996,3.7,
2018,10,13,6,15,19.8,167,291,271,14.0,23,0,23,69.23,69.02,0.23,997,3.7,
2018,10,13,6,30,20.4,183,328,314,14.0,27,0,27,66.72,66.48,0.22,997,3.7,
2018,10,13,6,45,21.0,192,374,356,13.4,31,0,31,61.78,64.02,0.21,997,3.7,
2018,10,13,7,0,21.6,204,404,396,13.4,35,0,35,59.56,61.65,0.2,997,3.8,
2018,10,13,7,15,22.1,214,430,433,13.4,39,0,39,57.77,59.38,0.19,997,3.6,
2018,10,13,7,30,22.6,223,453,468,13.4,43,0,43,55.99,57.24,0.18,996,3.5,
2018,10,13,7,45,23.1,225,486,502,13.1,257,115,323,53.5,55.23,0.17,996,3.4000000000000004,
2018,10,13,8,0,23.6,231,503,531,13.1,260,68,301,51.92,53.36,0.17,996,3.3000000000000003,
2018,10,13,8,15,23.9,237,518,558,13.1,142,0,142,50.99,51.67,0.16,996,3.2,
2018,10,13,8,30,24.1,241,530,581,13.1,268,45,297,50.39,50.16,0.15,996,3.0,
2018,10,13,8,45,24.4,199,635,617,13.3,310,149,408,50.12000000000001,48.85,0.15,996,2.9000000000000004,
2018,10,13,9,0,24.700000000000006,201,643,633,13.3,296,321,511,49.24,47.76,0.15,996,2.8000000000000003,
2018,10,13,9,15,24.8,203,648,646,13.3,277,414,560,48.94,46.9,0.15,996,2.6,
2018,10,13,9,30,25.0,204,652,655,13.3,307,322,529,48.37000000000001,46.29,0.15,996,2.5,
2018,10,13,9,45,25.1,202,661,661,13.3,202,661,661,47.95,45.95,0.15,996,2.4000000000000004,
2018,10,13,10,0,25.200000000000006,202,661,663,13.3,330,215,480,47.66,45.86,0.15,996,2.3000000000000003,
2018,10,13,10,15,25.3,202,660,660,13.3,300,355,546,47.38,46.05,0.16,996,2.1,
2018,10,13,10,30,25.3,201,657,654,13.3,326,205,467,47.38,46.49,0.16,996,2.0,
2018,10,13,10,45,25.3,201,648,642,13.3,321,201,457,47.3,47.19,0.17,996,1.9,
2018,10,13,11,0,25.3,199,642,628,13.3,315,176,433,47.3,48.14,0.17,996,1.7000000000000002,
2018,10,13,11,15,25.3,197,634,610,13.3,306,171,418,47.3,49.32,0.18,996,1.7000000000000002,
2018,10,13,11,30,25.200000000000006,194,623,588,13.3,294,187,413,47.58,50.7,0.19,996,1.6,
2018,10,13,11,45,25.1,217,550,554,13.4,217,550,554,48.17,52.29,0.2,996,1.5,
2018,10,13,12,0,25.0,212,535,526,13.4,262,240,403,48.45,54.05,0.21,996,1.4,
2018,10,13,12,15,24.8,206,517,495,13.4,249,98,304,49.03,55.97,0.22,996,1.4,
2018,10,13,12,30,24.6,199,496,462,13.4,153,0,153,49.62000000000001,58.04,0.23,996,1.4,
2018,10,13,12,45,24.5,195,460,424,13.7,54,0,54,50.92,60.23,0.24,996,1.4,
2018,10,13,13,0,24.3,186,433,386,13.7,98,0,98,51.53,62.53,0.25,996,1.4,
2018,10,13,13,15,24.1,175,402,345,13.7,161,28,173,52.15,64.94,0.27,996,1.5,
2018,10,13,13,30,23.9,163,365,303,13.7,158,98,196,52.78,67.43,0.28,996,1.6,
2018,10,13,13,45,23.700000000000006,150,320,259,14.4,139,113,177,55.85,70.0,0.29,996,1.7000000000000002,
2018,10,13,14,0,23.4,134,276,216,14.4,113,38,124,56.86,72.64,0.3,996,1.8,
2018,10,13,14,15,23.1,115,226,173,14.4,92,22,97,57.9,75.33,0.32,996,1.8,
2018,10,13,14,30,22.700000000000006,94,173,130,14.4,71,5,72,59.31,78.07000000000002,0.33,996,1.8,
2018,10,13,14,45,22.4,71,109,88,15.3,50,0,50,64.22,80.85000000000002,0.34,996,1.9,
2018,10,13,15,0,22.0,44,57,50,15.3,30,0,30,65.8,83.65,0.35000000000000003,996,1.9,
2018,10,13,15,15,21.700000000000006,19,17,20,15.3,14,0,14,67.01,86.45,0.37,996,2.0,
2018,10,13,15,30,21.4,0,0,0,15.3,0,0,0,68.31,89.14,0.38,997,2.1,
2018,10,13,15,45,21.1,0,0,0,15.6,0,0,0,70.78,92.46,0.39,997,2.3000000000000003,
2018,10,13,16,0,20.700000000000006,0,0,0,15.6,0,0,0,72.54,95.4,0.41,997,2.4000000000000004,
2018,10,13,16,15,20.5,0,0,0,15.6,0,0,0,73.43,98.34,0.42,997,2.4000000000000004,
2018,10,13,16,30,20.3,0,0,0,15.6,0,0,0,74.34,101.29,0.43,997,2.5,
2018,10,13,16,45,20.1,0,0,0,15.7,0,0,0,75.86,104.25,0.45,997,2.5,
2018,10,13,17,0,19.8,0,0,0,15.7,0,0,0,77.28,107.2,0.46,997,2.5,
2018,10,13,17,15,19.700000000000006,0,0,0,15.7,0,0,0,77.76,110.15,0.47,997,2.5,
2018,10,13,17,30,19.5,0,0,0,15.7,0,0,0,78.72,113.08,0.49,997,2.5,
2018,10,13,17,45,19.3,0,0,0,15.6,0,0,0,79.09,116.0,0.5,997,2.5,
2018,10,13,18,0,19.1,0,0,0,15.6,0,0,0,80.16,118.89,0.51,998,2.5,
2018,10,13,18,15,18.9,0,0,0,15.6,0,0,0,81.16,121.75,0.53,998,2.4000000000000004,
2018,10,13,18,30,18.8,0,0,0,15.6,0,0,0,81.67,124.57,0.54,998,2.4000000000000004,
2018,10,13,18,45,18.6,0,0,0,15.5,0,0,0,82.43,127.33,0.56,998,2.3000000000000003,
2018,10,13,19,0,18.5,0,0,0,15.5,0,0,0,82.94,130.04,0.5700000000000001,998,2.2,
2018,10,13,19,15,18.3,0,0,0,15.5,0,0,0,83.99,132.67000000000002,0.58,998,2.2,
2018,10,13,19,30,18.2,0,0,0,15.5,0,0,0,84.51,135.22,0.6,998,2.1,
2018,10,13,19,45,18.1,0,0,0,15.5,0,0,0,84.86,137.65,0.61,998,2.1,
2018,10,13,20,0,17.900000000000006,0,0,0,15.5,0,0,0,85.93,139.95000000000002,0.62,998,2.0,
2018,10,13,20,15,17.8,0,0,0,15.5,0,0,0,86.48,142.1,0.64,998,2.0,
2018,10,13,20,30,17.6,0,0,0,15.5,0,0,0,87.57000000000002,144.06,0.65,998,2.0,
2018,10,13,20,45,17.5,0,0,0,15.5,0,0,0,87.85000000000002,145.8,0.66,998,1.9,
2018,10,13,21,0,17.400000000000002,0,0,0,15.5,0,0,0,88.41,147.28,0.68,998,1.9,
2018,10,13,21,15,17.3,0,0,0,15.5,0,0,0,88.97,148.47,0.68,998,1.9,
2018,10,13,21,30,17.2,0,0,0,15.4,0,0,0,89.44,149.33,0.68,997,1.8,
2018,10,13,21,45,17.0,0,0,0,15.3,0,0,0,89.93,149.83,0.67,997,1.8,
2018,10,13,22,0,16.900000000000002,0,0,0,15.3,0,0,0,90.5,149.96,0.66,997,1.8,
2018,10,13,22,15,16.8,0,0,0,15.3,0,0,0,91.08,149.70000000000005,0.65,997,1.7000000000000002,
2018,10,13,22,30,16.7,0,0,0,15.3,0,0,0,91.65,149.07,0.63,997,1.7000000000000002,
2018,10,13,22,45,16.6,0,0,0,15.1,0,0,0,91.13,148.1,0.62,997,1.7000000000000002,
2018,10,13,23,0,16.6,0,0,0,15.1,0,0,0,91.13,146.8,0.61,997,1.6,
2018,10,13,23,15,16.6,0,0,0,15.1,0,0,0,91.13,145.23,0.59,997,1.6,
2018,10,13,23,30,16.6,0,0,0,15.1,0,0,0,91.13,143.41,0.58,997,1.6,
2018,10,13,23,45,16.6,0,0,0,15.1,0,0,0,91.13,141.38,0.56,997,1.6,
2018,10,14,0,0,16.2,0,0,0,15.0,0,0,0,92.49,139.18,0.55,997,1.5,
2018,10,14,0,15,16.2,0,0,0,15.0,0,0,0,92.49,136.83,0.54,997,1.5,
2018,10,14,0,30,16.1,0,0,0,15.0,0,0,0,93.08,134.36,0.52,997,1.5,
2018,10,14,0,45,16.0,0,0,0,14.8,0,0,0,92.63,131.79,0.51,997,1.5,
2018,10,14,1,0,15.9,0,0,0,14.8,0,0,0,93.22,129.13,0.5,997,1.5,
2018,10,14,1,15,15.9,0,0,0,14.8,0,0,0,93.22,126.4,0.48,997,1.5,
2018,10,14,1,30,15.8,0,0,0,14.8,0,0,0,93.82,123.62,0.47,997,1.5,
2018,10,14,1,45,15.7,0,0,0,14.6,0,0,0,93.34,120.79,0.46,997,1.5,
2018,10,14,2,0,15.6,0,0,0,14.6,0,0,0,93.94,117.92,0.44,997,1.5,
2018,10,14,2,15,15.6,0,0,0,14.6,0,0,0,93.94,115.02,0.43,997,1.5,
2018,10,14,2,30,15.5,0,0,0,14.6,0,0,0,94.54,112.1,0.42,997,1.5,
2018,10,14,2,45,15.4,0,0,0,14.5,0,0,0,94.1,109.17,0.4,997,1.5,
2018,10,14,3,0,15.4,0,0,0,14.5,0,0,0,94.1,106.22,0.39,997,1.5,
2018,10,14,3,15,15.3,0,0,0,14.5,0,0,0,94.8,103.27,0.38,998,1.5,
2018,10,14,3,30,15.3,0,0,0,14.5,0,0,0,94.8,100.32,0.36,998,1.4,
2018,10,14,3,45,15.2,0,0,0,14.3,0,0,0,94.54,97.38,0.35000000000000003,998,1.4,
2018,10,14,4,0,15.2,0,0,0,14.3,0,0,0,94.54,94.44,0.34,998,1.4,
2018,10,14,4,15,15.6,0,0,0,14.3,0,0,0,92.15,91.52,0.32,998,1.6,
2018,10,14,4,30,16.0,10,10,10,14.3,10,10,10,89.83,88.3,0.31,998,1.7000000000000002,
2018,10,14,4,45,16.400000000000002,30,62,35,14.5,30,62,35,88.44,85.56,0.3,998,1.8,
2018,10,14,5,0,16.8,53,134,70,14.5,53,134,70,86.22,82.77,0.29,998,1.9,
2018,10,14,5,15,17.2,73,208,109,14.5,73,208,109,84.07000000000002,79.98,0.27,998,1.9,
2018,10,14,5,30,17.7,91,275,152,14.5,91,275,152,81.47,77.22,0.26,998,1.9,
2018,10,14,5,45,18.2,105,344,196,14.5,105,344,196,78.87,74.51,0.25,998,1.9,
2018,10,14,6,0,18.7,117,396,241,14.5,117,396,241,76.45,71.85000000000002,0.24,998,1.9,
2018,10,14,6,15,19.4,128,442,285,14.5,128,442,285,73.2,69.24,0.23,998,1.8,
2018,10,14,6,30,20.1,138,481,328,14.5,138,481,328,70.10000000000001,66.71000000000001,0.22,998,1.7000000000000002,
2018,10,14,6,45,20.700000000000006,142,530,372,14.0,142,530,372,65.31,64.26,0.21,998,1.5,
2018,10,14,7,0,21.4,149,559,412,14.0,149,559,412,62.57,61.9,0.2,998,1.4,
2018,10,14,7,15,21.8,155,586,452,14.0,155,586,452,61.07,59.65,0.19,998,1.3,
2018,10,14,7,30,22.3,161,608,488,14.0,161,608,488,59.24,57.51,0.18,998,1.1,
2018,10,14,7,45,22.700000000000006,162,637,522,13.5,162,637,522,56.12000000000001,55.51,0.17,998,1.0,
2018,10,14,8,0,23.1,166,653,552,13.5,166,653,552,54.78,53.66,0.17,998,0.9,
2018,10,14,8,15,23.4,169,666,579,13.5,169,666,579,53.8,51.98,0.16,998,0.9,
2018,10,14,8,30,23.6,172,678,603,13.5,172,678,603,53.16,50.48,0.16,998,0.8,
2018,10,14,8,45,23.9,189,656,618,13.6,189,656,618,52.59,49.18,0.15,998,0.8,
2018,10,14,9,0,24.200000000000006,191,663,634,13.6,191,663,634,51.65,48.1,0.15,998,0.7000000000000001,
2018,10,14,9,15,24.3,193,669,647,13.6,193,669,647,51.35,47.25,0.15,998,0.8,
2018,10,14,9,30,24.5,194,673,656,13.6,194,673,656,50.74,46.66,0.15,998,0.8,
2018,10,14,9,45,24.6,191,682,662,13.5,191,682,662,49.94,46.31,0.15,997,0.9,
2018,10,14,10,0,24.8,191,682,663,13.5,191,682,663,49.35,46.24,0.15,997,0.9,
2018,10,14,10,15,24.9,191,681,661,13.5,191,681,661,49.05,46.42,0.16,997,1.0,
2018,10,14,10,30,25.0,190,678,654,13.5,190,678,654,48.76,46.87,0.16,997,1.1,
2018,10,14,10,45,25.0,187,677,644,13.2,187,677,644,48.04,47.57,0.17,997,1.2000000000000002,
2018,10,14,11,0,25.1,185,671,630,13.2,185,671,630,47.76,48.51,0.18,997,1.2000000000000002,
2018,10,14,11,15,25.1,183,665,613,13.2,183,665,613,47.76,49.69,0.18,997,1.3,
2018,10,14,11,30,25.1,180,654,592,13.2,180,654,592,47.76,51.07,0.19,997,1.4,
2018,10,14,11,45,25.1,193,606,561,13.1,279,177,387,47.31,52.65,0.2,996,1.5,
2018,10,14,12,0,25.1,189,591,533,13.1,189,591,533,47.31,54.4,0.21,996,1.6,
2018,10,14,12,15,25.0,183,574,501,13.1,203,19,213,47.59,56.32,0.22,996,1.6,
2018,10,14,12,30,24.9,177,553,467,13.1,68,0,68,47.87000000000001,58.37000000000001,0.23,996,1.7000000000000002,
2018,10,14,12,45,24.8,170,531,431,13.0,37,0,37,47.86,60.56,0.24,996,1.8,
2018,10,14,13,0,24.700000000000006,162,503,392,13.0,154,443,356,48.15,62.86,0.26,996,1.9,
2018,10,14,13,15,24.5,154,472,351,13.0,29,0,29,48.73,65.26,0.27,996,1.9,
2018,10,14,13,30,24.3,144,436,309,13.0,25,0,25,49.31,67.74,0.28,996,2.0,
2018,10,14,13,45,24.200000000000006,132,395,265,13.0,21,0,21,49.7,70.31,0.29,996,2.0,
2018,10,14,14,0,24.0,119,348,221,13.0,17,0,17,50.3,72.94,0.3,996,2.1,
2018,10,14,14,15,23.5,104,294,177,13.0,13,0,13,51.83,75.63,0.32,996,1.9,
2018,10,14,14,30,22.9,86,233,133,13.0,10,0,10,53.74,78.36,0.33,996,1.7000000000000002,
2018,10,14,14,45,22.4,66,171,92,14.2,7,0,7,59.6,81.13,0.34,996,1.5,
2018,10,14,15,0,21.9,44,99,54,14.2,5,0,5,61.44,83.93,0.35000000000000003,996,1.4,
2018,10,14,15,15,21.5,21,35,23,14.1,3,0,3,62.95,86.72,0.37,996,1.4,
2018,10,14,15,30,21.200000000000006,0,0,0,14.1,0,0,0,64.12,89.39,0.38,996,1.4,
2018,10,14,15,45,20.8,0,0,0,13.9,0,0,0,64.85,92.74,0.39,996,1.5,
2018,10,14,16,0,20.5,0,0,0,13.9,0,0,0,66.06,95.67,0.41,996,1.5,
2018,10,14,16,15,20.3,0,0,0,13.9,0,0,0,66.88,98.61,0.42,996,1.5,
2018,10,14,16,30,20.200000000000006,0,0,0,13.9,0,0,0,67.29,101.57,0.43,996,1.6,
2018,10,14,16,45,20.0,0,0,0,13.7,0,0,0,67.21000000000001,104.52,0.45,996,1.6,
2018,10,14,17,0,19.9,0,0,0,13.7,0,0,0,67.63,107.48,0.46,996,1.7000000000000002,
2018,10,14,17,15,19.700000000000006,0,0,0,13.7,0,0,0,68.47,110.42,0.47,996,1.7000000000000002,
2018,10,14,17,30,19.6,0,0,0,13.7,0,0,0,68.89,113.36,0.49,996,1.8,
2018,10,14,17,45,19.4,0,0,0,13.8,0,0,0,70.25,116.28,0.5,996,1.8,
2018,10,14,18,0,19.3,0,0,0,13.8,0,0,0,70.69,119.17,0.51,996,1.8,
2018,10,14,18,15,19.1,0,0,0,13.9,0,0,0,71.64,122.03,0.53,997,1.8,
2018,10,14,18,30,19.0,0,0,0,13.9,0,0,0,72.09,124.85,0.54,997,1.8,
2018,10,14,18,45,18.8,0,0,0,14.1,0,0,0,74.3,127.63,0.56,997,1.8,
2018,10,14,19,0,18.7,0,0,0,14.1,0,0,0,74.76,130.34,0.5700000000000001,997,1.8,
2018,10,14,19,15,18.5,0,0,0,14.1,0,0,0,75.7,132.98,0.58,997,1.8,
2018,10,14,19,30,18.3,0,0,0,14.1,0,0,0,76.65,135.53,0.6,997,1.8,
2018,10,14,19,45,18.2,0,0,0,14.3,0,0,0,77.93,137.97,0.61,996,1.8,
2018,10,14,20,0,18.0,0,0,0,14.3,0,0,0,78.91,140.28,0.62,996,1.8,
2018,10,14,20,15,17.900000000000006,0,0,0,14.3,0,0,0,79.41,142.44,0.64,996,1.8,
2018,10,14,20,30,17.7,0,0,0,14.3,0,0,0,80.41,144.41,0.65,996,1.8,
2018,10,14,20,45,17.6,0,0,0,14.3,0,0,0,80.99,146.16,0.66,996,1.8,
2018,10,14,21,0,17.5,0,0,0,14.3,0,0,0,81.5,147.65,0.67,996,1.8,
2018,10,14,21,15,17.3,0,0,0,14.3,0,0,0,82.54,148.84,0.68,996,1.8,
2018,10,14,21,30,17.2,0,0,0,14.3,0,0,0,83.06,149.70000000000005,0.68,996,1.7000000000000002,
2018,10,14,21,45,17.1,0,0,0,14.2,0,0,0,83.11,150.21,0.67,996,1.7000000000000002,
2018,10,14,22,0,16.900000000000002,0,0,0,14.2,0,0,0,84.16,150.33,0.66,996,1.7000000000000002,
2018,10,14,22,15,16.8,0,0,0,14.2,0,0,0,84.7,150.06,0.65,996,1.7000000000000002,
2018,10,14,22,30,16.7,0,0,0,14.2,0,0,0,85.23,149.42000000000004,0.63,996,1.7000000000000002,
2018,10,14,22,45,16.6,0,0,0,14.1,0,0,0,85.11,148.43,0.62,996,1.7000000000000002,
2018,10,14,23,0,16.5,0,0,0,14.1,0,0,0,85.65,147.12,0.61,996,1.7000000000000002,
2018,10,14,23,15,16.5,0,0,0,14.1,0,0,0,85.65,145.53,0.59,996,1.7000000000000002,
2018,10,14,23,30,16.5,0,0,0,14.1,0,0,0,85.65,143.70000000000005,0.58,996,1.7000000000000002,
2018,10,14,23,45,16.5,0,0,0,14.1,0,0,0,85.65,141.65,0.56,996,1.7000000000000002,
2018,10,15,0,0,16.1,0,0,0,13.9,0,0,0,86.94,139.44,0.55,996,1.7000000000000002,
2018,10,15,0,15,16.0,0,0,0,13.9,0,0,0,87.49,137.08,0.54,996,1.7000000000000002,
2018,10,15,0,30,15.9,0,0,0,13.9,0,0,0,88.05,134.59,0.52,996,1.7000000000000002,
2018,10,15,0,45,15.8,0,0,0,13.6,0,0,0,87.02,132.01,0.51,996,1.7000000000000002,
2018,10,15,1,0,15.7,0,0,0,13.6,0,0,0,87.49,129.34,0.5,995,1.7000000000000002,
2018,10,15,1,15,15.6,0,0,0,13.6,0,0,0,88.05,126.61,0.48,995,1.6,
2018,10,15,1,30,15.6,0,0,0,13.6,0,0,0,88.05,123.82,0.47,995,1.6,
2018,10,15,1,45,15.5,0,0,0,13.3,0,0,0,86.86,120.98,0.46,995,1.6,
2018,10,15,2,0,15.4,0,0,0,13.3,0,0,0,87.42,118.11,0.44,995,1.6,
2018,10,15,2,15,15.3,0,0,0,13.3,0,0,0,87.98,115.21,0.43,995,1.6,
2018,10,15,2,30,15.2,0,0,0,13.3,0,0,0,88.55,112.29,0.42,995,1.6,
2018,10,15,2,45,15.1,0,0,0,13.1,0,0,0,87.61,109.35,0.4,995,1.6,
2018,10,15,3,0,15.1,0,0,0,13.1,0,0,0,87.61,106.4,0.39,995,1.6,
2018,10,15,3,15,15.0,0,0,0,13.1,0,0,0,88.18,103.45,0.38,995,1.6,
2018,10,15,3,30,14.9,0,0,0,13.1,0,0,0,88.74,100.5,0.36,995,1.6,
2018,10,15,3,45,14.8,0,0,0,12.8,0,0,0,87.92,97.56,0.35000000000000003,995,1.6,
2018,10,15,4,0,14.8,0,0,0,12.8,0,0,0,87.92,94.62,0.34,995,1.6,
2018,10,15,4,15,15.2,0,0,0,12.8,0,0,0,85.78,91.7,0.32,996,1.7000000000000002,
2018,10,15,4,30,15.6,11,32,12,12.8,11,32,12,83.62,88.47,0.31,996,1.8,
2018,10,15,4,45,16.1,29,135,39,12.7,29,135,39,80.39,85.75,0.3,996,1.9,
2018,10,15,5,0,16.5,45,240,75,12.7,45,240,75,78.38,82.96000000000002,0.29,996,2.0,
2018,10,15,5,15,17.0,59,332,116,12.7,59,332,116,75.94,80.18,0.27,996,2.0,
2018,10,15,5,30,17.6,71,409,160,12.7,71,409,160,73.12,77.43,0.26,996,2.0,
2018,10,15,5,45,18.2,79,483,207,12.4,79,483,207,68.86,74.72,0.25,996,2.0,
2018,10,15,6,0,18.7,88,536,252,12.4,88,536,252,66.75,72.07000000000002,0.24,996,2.0,
2018,10,15,6,15,19.5,95,580,298,12.4,95,580,298,63.51,69.47,0.23,996,1.9,
2018,10,15,6,30,20.3,100,618,342,12.4,100,618,342,60.45,66.95,0.22,996,1.8,
2018,10,15,6,45,21.1,103,658,386,11.7,103,658,386,55.08,64.51,0.21,996,1.7000000000000002,
2018,10,15,7,0,21.9,108,685,428,11.7,108,685,428,52.46,62.16,0.2,996,1.6,
2018,10,15,7,15,22.6,112,708,467,11.7,112,708,467,50.28,59.91,0.19,996,1.4,
2018,10,15,7,30,23.200000000000006,115,727,503,11.7,115,727,503,48.49,57.79,0.18,996,1.2000000000000002,
2018,10,15,7,45,23.8,116,750,538,11.6,116,750,538,46.37,55.8,0.17,996,1.1,
2018,10,15,8,0,24.5,119,764,569,11.6,119,764,569,44.47,53.96,0.17,996,0.9,
